sku_id,product_family_key,brand_x,component,bom_cost_usd,cost_share_pct,warranty_claim_rate_pct,weighted_fail,component_resale_value_usd,resale_pct_of_bom_cost,brand_y,circularity_tier
SKU-0052,Dell_i7_Unk_Unk_14-16in,Dell,Power Adapter,48.86,5.6,2.25,0.126,10.5,21.5,Dell,Low
SKU-0053,Lenovo_i5_Unk_256GB_12-14in,Lenovo,Motherboard,240.64,35.9,7.81,2.80379,42.59,17.7,Lenovo,Medium
SKU-0053,Lenovo_i5_Unk_256GB_12-14in,Lenovo,Display Panel,158.26,23.6,2.28,0.53808,85.3,53.9,Lenovo,Medium
SKU-0053,Lenovo_i5_Unk_256GB_12-14in,Lenovo,Battery,58.82,8.8,3.55,0.3124,10.82,18.4,Lenovo,Medium
SKU-0053,Lenovo_i5_Unk_256GB_12-14in,Lenovo,RAM Module,36.5,5.4,0.89,0.048060000000000005,16.21,44.4,Lenovo,Medium
SKU-0053,Lenovo_i5_Unk_256GB_12-14in,Lenovo,Storage (SSD/HDD),61.49,9.2,1.76,0.16192,25.21,41.0,Lenovo,Medium
SKU-0053,Lenovo_i5_Unk_256GB_12-14in,Lenovo,Keyboard/Chassis,87.2,13.0,3.44,0.4472,14.91,17.1,Lenovo,Medium
SKU-0053,Lenovo_i5_Unk_256GB_12-14in,Lenovo,Power Adapter,36.32,5.4,2.37,0.12798,10.35,28.5,Lenovo,Medium
SKU-0054,Dell_i7_16GB_512GB_12-14in,Dell,Motherboard,330.69,33.9,8.55,2.89845,53.24,16.1,Dell,Medium
SKU-0054,Dell_i7_16GB_512GB_12-14in,Dell,Display Panel,199.17,20.4,2.83,0.5773199999999999,128.86,64.7,Dell,Medium
SKU-0054,Dell_i7_16GB_512GB_12-14in,Dell,Battery,85.31,8.8,3.51,0.30888,17.92,21.0,Dell,Medium
SKU-0054,Dell_i7_16GB_512GB_12-14in,Dell,RAM Module,55.38,5.7,1.14,0.06498,23.09,41.7,Dell,Medium
SKU-0054,Dell_i7_16GB_512GB_12-14in,Dell,Storage (SSD/HDD),104.07,10.7,2.27,0.24289,43.92,42.2,Dell,Medium
SKU-0054,Dell_i7_16GB_512GB_12-14in,Dell,Keyboard/Chassis,129.49,13.3,3.3,0.4389,21.5,16.6,Dell,Medium
SKU-0054,Dell_i7_16GB_512GB_12-14in,Dell,Power Adapter,52.99,5.4,2.82,0.15228,13.99,26.4,Dell,Medium
SKU-0055,Lenovo_i5_16GB_256GB_14-16in,Lenovo,Motherboard,266.74,36.2,9.77,3.5367400000000004,49.08,18.4,Lenovo,Medium
SKU-0055,Lenovo_i5_16GB_256GB_14-16in,Lenovo,Display Panel,150.97,20.5,2.58,0.5289,104.47,69.2,Lenovo,Medium
SKU-0055,Lenovo_i5_16GB_256GB_14-16in,Lenovo,Battery,57.82,7.9,4.44,0.35076,12.55,21.7,Lenovo,Medium
SKU-0055,Lenovo_i5_16GB_256GB_14-16in,Lenovo,RAM Module,42.32,5.7,0.88,0.05016,19.89,47.0,Lenovo,Medium
SKU-0055,Lenovo_i5_16GB_256GB_14-16in,Lenovo,Storage (SSD/HDD),71.09,9.7,2.1,0.2037,31.07,43.7,Lenovo,Medium
SKU-0055,Lenovo_i5_16GB_256GB_14-16in,Lenovo,Keyboard/Chassis,110.89,15.1,2.84,0.42883999999999994,18.52,16.7,Lenovo,Medium
SKU-0055,Lenovo_i5_16GB_256GB_14-16in,Lenovo,Power Adapter,40.83,5.5,2.53,0.13915,8.7,21.3,Lenovo,Medium
SKU-0056,HP_i3_8GB_512GB_14-16in,HP,Motherboard,203.42,34.4,9.2,3.1647999999999996,37.23,18.3,HP,Medium
SKU-0056,HP_i3_8GB_512GB_14-16in,HP,Display Panel,123.15,20.8,2.4,0.49920000000000003,71.55,58.1,HP,Medium
SKU-0056,HP_i3_8GB_512GB_14-16in,HP,Battery,48.09,8.1,3.6,0.2916,10.05,20.9,HP,Medium
SKU-0056,HP_i3_8GB_512GB_14-16in,HP,RAM Module,35.19,6.0,0.96,0.0576,17.56,49.9,HP,Medium
SKU-0056,HP_i3_8GB_512GB_14-16in,HP,Storage (SSD/HDD),63.18,10.7,2.25,0.24075,27.67,43.8,HP,Medium
SKU-0056,HP_i3_8GB_512GB_14-16in,HP,Keyboard/Chassis,80.73,13.7,2.91,0.39866999999999997,12.43,15.4,HP,Medium
SKU-0056,HP_i3_8GB_512GB_14-16in,HP,Power Adapter,35.28,6.0,2.42,0.1452,8.96,25.4,HP,Medium
SKU-0057,Dell_i5_Unk_512GB_Sub-12in,Dell,Motherboard,216.91,30.7,9.31,2.8581700000000003,33.19,15.3,Dell,Medium
SKU-0057,Dell_i5_Unk_512GB_Sub-12in,Dell,Display Panel,142.0,20.1,2.84,0.57084,109.48,77.1,Dell,Medium
SKU-0057,Dell_i5_Unk_512GB_Sub-12in,Dell,Battery,51.51,7.3,4.52,0.32996,9.84,19.1,Dell,Medium
SKU-0057,Dell_i5_Unk_512GB_Sub-12in,Dell,RAM Module,39.53,5.6,1.04,0.05823999999999999,17.91,45.3,Dell,Medium
SKU-0057,Dell_i5_Unk_512GB_Sub-12in,Dell,Storage (SSD/HDD),67.88,9.6,2.18,0.20928000000000002,27.49,40.5,Dell,Medium
SKU-0057,Dell_i5_Unk_512GB_Sub-12in,Dell,Keyboard/Chassis,90.73,12.9,3.2,0.41280000000000006,13.16,14.5,Dell,Medium
SKU-0057,Dell_i5_Unk_512GB_Sub-12in,Dell,Power Adapter,41.63,5.9,2.22,0.13098,9.41,22.6,Dell,Medium
SKU-0058,Other/Unbranded_i5_Unk_128GB_14-16in,Other/Unbranded,Motherboard,207.7,31.9,10.68,3.40692,40.71,19.6,Other/Unbranded,Medium
SKU-0058,Other/Unbranded_i5_Unk_128GB_14-16in,Other/Unbranded,Display Panel,155.42,23.8,2.44,0.58072,93.87,60.4,Other/Unbranded,Medium
SKU-0058,Other/Unbranded_i5_Unk_128GB_14-16in,Other/Unbranded,Battery,52.68,8.1,3.45,0.27945000000000003,10.96,20.8,Other/Unbranded,Medium
SKU-0058,Other/Unbranded_i5_Unk_128GB_14-16in,Other/Unbranded,RAM Module,39.92,6.1,1.1,0.0671,20.04,50.2,Other/Unbranded,Medium
SKU-0058,Other/Unbranded_i5_Unk_128GB_14-16in,Other/Unbranded,Storage (SSD/HDD),69.03,10.6,2.09,0.22154,24.92,36.1,Other/Unbranded,Medium
SKU-0058,Other/Unbranded_i5_Unk_128GB_14-16in,Other/Unbranded,Keyboard/Chassis,97.48,15.0,3.36,0.504,13.94,14.3,Other/Unbranded,Medium
SKU-0058,Other/Unbranded_i5_Unk_128GB_14-16in,Other/Unbranded,Power Adapter,37.21,5.7,2.35,0.13395,9.94,26.7,Other/Unbranded,Medium
SKU-0059,Acer_celeron_4GB_32GB_Sub-12in,Acer,Motherboard,111.5,31.2,8.18,2.5521599999999998,19.74,17.7,Acer,Low
SKU-0059,Acer_celeron_4GB_32GB_Sub-12in,Acer,Display Panel,73.05,20.5,2.3,0.4714999999999999,52.74,72.2,Acer,Low
SKU-0059,Acer_celeron_4GB_32GB_Sub-12in,Acer,Battery,26.93,7.5,3.51,0.26325,4.61,17.1,Acer,Low
SKU-0059,Acer_celeron_4GB_32GB_Sub-12in,Acer,RAM Module,20.25,5.7,0.91,0.051870000000000006,9.5,46.9,Acer,Low
SKU-0059,Acer_celeron_4GB_32GB_Sub-12in,Acer,Storage (SSD/HDD),34.9,9.8,2.06,0.20188,13.96,40.0,Acer,Low
SKU-0059,Acer_celeron_4GB_32GB_Sub-12in,Acer,Keyboard/Chassis,47.7,13.4,3.09,0.41406,7.54,15.8,Acer,Low
SKU-0059,Acer_celeron_4GB_32GB_Sub-12in,Acer,Power Adapter,21.1,5.9,2.66,0.15694000000000002,5.57,26.4,Acer,Low
SKU-0060,Acer_celeron_4GB_64GB_Sub-12in,Acer,Motherboard,125.48,34.7,6.88,2.38736,25.35,20.2,Acer,Low
SKU-0060,Acer_celeron_4GB_64GB_Sub-12in,Acer,Display Panel,72.86,20.1,2.19,0.44019,56.69,77.8,Acer,Low
SKU-0060,Acer_celeron_4GB_64GB_Sub-12in,Acer,Battery,28.36,7.8,3.84,0.29952,5.42,19.1,Acer,Low
SKU-0060,Acer_celeron_4GB_64GB_Sub-12in,Acer,RAM Module,19.83,5.5,1.01,0.05555,7.77,39.2,Acer,Low
SKU-0060,Acer_celeron_4GB_64GB_Sub-12in,Acer,Storage (SSD/HDD),33.05,9.1,2.08,0.18928,12.33,37.3,Acer,Low
SKU-0060,Acer_celeron_4GB_64GB_Sub-12in,Acer,Keyboard/Chassis,52.15,14.4,3.03,0.43632000000000004,7.41,14.2,Acer,Low
SKU-0060,Acer_celeron_4GB_64GB_Sub-12in,Acer,Power Adapter,20.35,5.6,2.16,0.12096,4.9,24.1,Acer,Low
SKU-0061,Other/Unbranded_i3_Unk_128GB_12-14in,Other/Unbranded,Motherboard,179.62,33.8,7.78,2.6296399999999998,32.87,18.3,Other/Unbranded,Medium
SKU-0061,Other/Unbranded_i3_Unk_128GB_12-14in,Other/Unbranded,Display Panel,127.85,24.0,2.6,0.624,92.05,72.0,Other/Unbranded,Medium
SKU-0061,Other/Unbranded_i3_Unk_128GB_12-14in,Other/Unbranded,Battery,42.86,8.1,3.52,0.28512,8.44,19.7,Other/Unbranded,Medium
SKU-0061,Other/Unbranded_i3_Unk_128GB_12-14in,Other/Unbranded,RAM Module,28.74,5.4,0.94,0.050760000000000007,14.8,51.5,Other/Unbranded,Medium
SKU-0061,Other/Unbranded_i3_Unk_128GB_12-14in,Other/Unbranded,Storage (SSD/HDD),57.75,10.9,1.84,0.20056000000000002,22.41,38.8,Other/Unbranded,Medium
SKU-0061,Other/Unbranded_i3_Unk_128GB_12-14in,Other/Unbranded,Keyboard/Chassis,67.33,12.7,3.21,0.40767,10.91,16.2,Other/Unbranded,Medium
SKU-0061,Other/Unbranded_i3_Unk_128GB_12-14in,Other/Unbranded,Power Adapter,34.1,6.4,2.52,0.16128,8.83,25.9,Other/Unbranded,Medium
SKU-0062,Lenovo_i5_16GB_2TB_14-16in,Lenovo,Motherboard,284.71,34.7,10.83,3.7580100000000005,46.12,16.2,Lenovo,Medium
SKU-0062,Lenovo_i5_16GB_2TB_14-16in,Lenovo,Display Panel,166.52,20.3,2.3,0.4669,112.57,67.6,Lenovo,Medium
SKU-0062,Lenovo_i5_16GB_2TB_14-16in,Lenovo,Battery,60.16,7.3,4.52,0.32996,12.21,20.3,Lenovo,Medium
SKU-0062,Lenovo_i5_16GB_2TB_14-16in,Lenovo,RAM Module,52.38,6.4,0.93,0.05952,26.71,51.0,Lenovo,Medium
SKU-0062,Lenovo_i5_16GB_2TB_14-16in,Lenovo,Storage (SSD/HDD),82.22,10.0,2.25,0.225,32.89,40.0,Lenovo,Medium
SKU-0062,Lenovo_i5_16GB_2TB_14-16in,Lenovo,Keyboard/Chassis,116.27,14.2,2.9,0.41179999999999994,17.44,15.0,Lenovo,Medium
SKU-0062,Lenovo_i5_16GB_2TB_14-16in,Lenovo,Power Adapter,45.4,5.5,2.74,0.1507,10.94,24.1,Lenovo,Medium
SKU-0063,HP_i7_8GB_512GB_14-16in,HP,Motherboard,287.45,31.6,8.0,2.528,56.63,19.7,HP,Low
SKU-0063,HP_i7_8GB_512GB_14-16in,HP,Display Panel,196.49,21.6,2.26,0.48816000000000004,138.53,70.5,HP,Low
SKU-0063,HP_i7_8GB_512GB_14-16in,HP,Battery,79.53,8.7,4.09,0.35583,17.97,22.6,HP,Low
SKU-0063,HP_i7_8GB_512GB_14-16in,HP,RAM Module,50.63,5.6,1.11,0.06216,25.67,50.7,HP,Low
SKU-0063,HP_i7_8GB_512GB_14-16in,HP,Storage (SSD/HDD),84.51,9.3,2.24,0.20832000000000006,37.18,44.0,HP,Low
SKU-0063,HP_i7_8GB_512GB_14-16in,HP,Keyboard/Chassis,127.58,14.0,2.91,0.40740000000000004,17.1,13.4,HP,Low
SKU-0063,HP_i7_8GB_512GB_14-16in,HP,Power Adapter,50.51,5.5,2.48,0.1364,12.63,25.0,HP,Low
SKU-0064,Dell_i5_Unk_512GB_12-14in,Dell,Motherboard,262.4,37.2,11.96,4.449120000000001,44.61,17.0,Dell,Medium
SKU-0064,Dell_i5_Unk_512GB_12-14in,Dell,Display Panel,167.0,23.7,2.33,0.55221,113.56,68.0,Dell,Medium
SKU-0064,Dell_i5_Unk_512GB_12-14in,Dell,Battery,53.27,7.5,4.14,0.31049999999999994,11.13,20.9,Dell,Medium
SKU-0064,Dell_i5_Unk_512GB_12-14in,Dell,RAM Module,41.4,5.9,1.02,0.060180000000000004,16.89,40.8,Dell,Medium
SKU-0064,Dell_i5_Unk_512GB_12-14in,Dell,Storage (SSD/HDD),64.36,9.1,2.3,0.20929999999999999,22.33,34.7,Dell,Medium
SKU-0064,Dell_i5_Unk_512GB_12-14in,Dell,Keyboard/Chassis,94.83,13.4,2.94,0.39396000000000003,12.8,13.5,Dell,Medium
SKU-0064,Dell_i5_Unk_512GB_12-14in,Dell,Power Adapter,39.15,5.5,2.35,0.12925,8.61,22.0,Dell,Medium
SKU-0065,Dell_i5_8GB_Unk_14-16in,Dell,Motherboard,234.71,34.9,9.22,3.21778,38.96,16.6,Dell,Low
SKU-0065,Dell_i5_8GB_Unk_14-16in,Dell,Display Panel,138.28,20.6,2.62,0.5397200000000001,97.07,70.2,Dell,Low
SKU-0065,Dell_i5_8GB_Unk_14-16in,Dell,Battery,49.82,7.4,4.46,0.33004000000000006,9.81,19.7,Dell,Low
SKU-0065,Dell_i5_8GB_Unk_14-16in,Dell,RAM Module,39.28,5.8,0.97,0.05626,19.4,49.4,Dell,Low
SKU-0065,Dell_i5_8GB_Unk_14-16in,Dell,Storage (SSD/HDD),65.72,9.8,2.28,0.22344,24.32,37.0,Dell,Low
SKU-0065,Dell_i5_8GB_Unk_14-16in,Dell,Keyboard/Chassis,92.6,13.8,3.26,0.44988,14.26,15.4,Dell,Low
SKU-0065,Dell_i5_8GB_Unk_14-16in,Dell,Power Adapter,37.42,5.6,2.53,0.14167999999999997,8.57,22.9,Dell,Low
SKU-0066,HP_i5_Unk_Unk_14-16in,HP,Motherboard,214.85,32.0,9.71,3.1072,33.3,15.5,HP,Low
SKU-0066,HP_i5_Unk_Unk_14-16in,HP,Display Panel,136.38,20.3,2.54,0.5156200000000001,85.92,63.0,HP,Low
SKU-0066,HP_i5_Unk_Unk_14-16in,HP,Battery,51.27,7.6,3.58,0.27208,9.13,17.8,HP,Low
SKU-0066,HP_i5_Unk_Unk_14-16in,HP,RAM Module,38.93,5.8,1.07,0.06206,17.4,44.7,HP,Low
SKU-0066,HP_i5_Unk_Unk_14-16in,HP,Storage (SSD/HDD),68.77,10.2,2.22,0.22644,26.61,38.7,HP,Low
SKU-0066,HP_i5_Unk_Unk_14-16in,HP,Keyboard/Chassis,101.52,15.1,3.41,0.51491,16.55,16.3,HP,Low
SKU-0066,HP_i5_Unk_Unk_14-16in,HP,Power Adapter,43.92,6.5,2.73,0.17745,9.57,21.8,HP,Low
SKU-0067,Dell_i5_16GB_1TB_14-16in,Dell,Motherboard,311.49,36.7,11.1,4.0737000000000005,58.25,18.7,Dell,Low
SKU-0067,Dell_i5_16GB_1TB_14-16in,Dell,Display Panel,182.32,21.5,2.46,0.5289,77.3,42.4,Dell,Low
SKU-0067,Dell_i5_16GB_1TB_14-16in,Dell,Battery,61.96,7.3,4.02,0.29345999999999994,11.09,17.9,Dell,Low
SKU-0067,Dell_i5_16GB_1TB_14-16in,Dell,RAM Module,55.85,6.6,0.98,0.06468,21.73,38.9,Dell,Low
SKU-0067,Dell_i5_16GB_1TB_14-16in,Dell,Storage (SSD/HDD),77.76,9.2,2.13,0.19596,27.14,34.9,Dell,Low
SKU-0067,Dell_i5_16GB_1TB_14-16in,Dell,Keyboard/Chassis,109.35,12.9,2.58,0.33282,16.4,15.0,Dell,Low
SKU-0067,Dell_i5_16GB_1TB_14-16in,Dell,Power Adapter,49.39,5.8,2.35,0.1363,11.8,23.9,Dell,Low
SKU-0068,Other/Unbranded_celeron_8GB_512GB_14-16in,Other/Unbranded,Motherboard,152.12,33.0,11.72,3.8676000000000004,27.84,18.3,Other/Unbranded,Medium
SKU-0068,Other/Unbranded_celeron_8GB_512GB_14-16in,Other/Unbranded,Display Panel,106.74,23.2,2.32,0.5382399999999999,62.66,58.7,Other/Unbranded,Medium
SKU-0068,Other/Unbranded_celeron_8GB_512GB_14-16in,Other/Unbranded,Battery,36.97,8.0,4.48,0.35840000000000005,8.02,21.7,Other/Unbranded,Medium
SKU-0068,Other/Unbranded_celeron_8GB_512GB_14-16in,Other/Unbranded,RAM Module,28.34,6.1,0.96,0.058559999999999994,11.62,41.0,Other/Unbranded,Medium
SKU-0068,Other/Unbranded_celeron_8GB_512GB_14-16in,Other/Unbranded,Storage (SSD/HDD),43.83,9.5,1.86,0.17670000000000002,15.25,34.8,Other/Unbranded,Medium
SKU-0068,Other/Unbranded_celeron_8GB_512GB_14-16in,Other/Unbranded,Keyboard/Chassis,64.9,14.1,2.59,0.36518999999999996,11.1,17.1,Other/Unbranded,Medium
SKU-0068,Other/Unbranded_celeron_8GB_512GB_14-16in,Other/Unbranded,Power Adapter,25.58,5.6,2.48,0.13887999999999998,5.65,22.1,Other/Unbranded,Medium
SKU-0069,Dell_celeron_4GB_256GB_Sub-12in,Dell,Motherboard,141.01,36.1,9.59,3.4619899999999997,22.56,16.0,Dell,Low
SKU-0069,Dell_celeron_4GB_256GB_Sub-12in,Dell,Display Panel,79.2,20.3,2.57,0.52171,46.89,59.2,Dell,Low
SKU-0069,Dell_celeron_4GB_256GB_Sub-12in,Dell,Battery,30.81,7.9,3.93,0.31047,6.38,20.7,Dell,Low
SKU-0069,Dell_celeron_4GB_256GB_Sub-12in,Dell,RAM Module,22.36,5.7,1.13,0.06441,10.6,47.4,Dell,Low
SKU-0069,Dell_celeron_4GB_256GB_Sub-12in,Dell,Storage (SSD/HDD),42.06,10.8,2.09,0.22572,15.73,37.4,Dell,Low
SKU-0069,Dell_celeron_4GB_256GB_Sub-12in,Dell,Keyboard/Chassis,52.65,13.5,3.34,0.4509,7.32,13.9,Dell,Low
SKU-0069,Dell_celeron_4GB_256GB_Sub-12in,Dell,Power Adapter,22.26,5.7,2.69,0.15333,5.5,24.7,Dell,Low
SKU-0070,Dell_i5_8GB_512GB_12-14in,Dell,Motherboard,226.23,31.8,9.08,2.8874400000000002,38.46,17.0,Dell,Medium
SKU-0070,Dell_i5_8GB_512GB_12-14in,Dell,Display Panel,171.53,24.1,2.83,0.68203,91.43,53.3,Dell,Medium
SKU-0070,Dell_i5_8GB_512GB_12-14in,Dell,Battery,52.41,7.4,4.22,0.31228,9.22,17.6,Dell,Medium
SKU-0070,Dell_i5_8GB_512GB_12-14in,Dell,RAM Module,40.2,5.7,1.0,0.057,19.94,49.6,Dell,Medium
SKU-0070,Dell_i5_8GB_512GB_12-14in,Dell,Storage (SSD/HDD),69.85,9.8,2.15,0.2107,29.97,42.9,Dell,Medium
SKU-0070,Dell_i5_8GB_512GB_12-14in,Dell,Keyboard/Chassis,95.48,13.4,3.06,0.41004,15.09,15.8,Dell,Medium
SKU-0070,Dell_i5_8GB_512GB_12-14in,Dell,Power Adapter,43.31,6.1,2.78,0.16957999999999998,10.61,24.5,Dell,Medium
SKU-0071,Lenovo_i5_32GB_2TB_14-16in,Lenovo,Motherboard,332.46,32.3,8.75,2.8262499999999995,68.82,20.7,Lenovo,Medium
SKU-0071,Lenovo_i5_32GB_2TB_14-16in,Lenovo,Display Panel,212.73,20.7,2.78,0.57546,100.83,47.4,Lenovo,Medium
SKU-0071,Lenovo_i5_32GB_2TB_14-16in,Lenovo,Battery,83.31,8.1,4.28,0.34668000000000004,17.25,20.7,Lenovo,Medium
SKU-0071,Lenovo_i5_32GB_2TB_14-16in,Lenovo,RAM Module,64.12,6.2,0.96,0.059519999999999997,29.17,45.5,Lenovo,Medium
SKU-0071,Lenovo_i5_32GB_2TB_14-16in,Lenovo,Storage (SSD/HDD),92.81,9.0,2.16,0.19440000000000002,31.93,34.4,Lenovo,Medium
SKU-0071,Lenovo_i5_32GB_2TB_14-16in,Lenovo,Keyboard/Chassis,130.1,12.6,3.22,0.40572,21.08,16.2,Lenovo,Medium
SKU-0071,Lenovo_i5_32GB_2TB_14-16in,Lenovo,Power Adapter,59.66,5.8,2.24,0.12992,14.02,23.5,Lenovo,Medium
SKU-0072,HP_i7_16GB_2TB_14-16in,HP,Motherboard,349.35,33.2,8.88,2.9481600000000006,68.12,19.5,HP,Low
SKU-0072,HP_i7_16GB_2TB_14-16in,HP,Display Panel,235.66,22.4,2.42,0.5420799999999999,111.94,47.5,HP,Low
SKU-0072,HP_i7_16GB_2TB_14-16in,HP,Battery,78.72,7.5,3.43,0.25725,14.17,18.0,HP,Low
SKU-0072,HP_i7_16GB_2TB_14-16in,HP,RAM Module,61.68,5.9,0.97,0.05723,30.9,50.1,HP,Low
SKU-0072,HP_i7_16GB_2TB_14-16in,HP,Storage (SSD/HDD),108.15,10.3,1.74,0.17922000000000002,44.34,41.0,HP,Low
SKU-0072,HP_i7_16GB_2TB_14-16in,HP,Keyboard/Chassis,153.2,14.6,2.6,0.3796,22.83,14.9,HP,Low
SKU-0072,HP_i7_16GB_2TB_14-16in,HP,Power Adapter,66.94,6.4,2.33,0.14912,18.34,27.4,HP,Low
SKU-0073,Dell_i7_16GB_2TB_12-14in,Dell,Motherboard,371.52,35.3,10.3,3.6359,76.53,20.6,Dell,Medium
SKU-0073,Dell_i7_16GB_2TB_12-14in,Dell,Display Panel,244.71,23.3,2.51,0.58483,118.93,48.6,Dell,Medium
SKU-0073,Dell_i7_16GB_2TB_12-14in,Dell,Battery,77.77,7.4,4.28,0.31672000000000006,14.31,18.4,Dell,Medium
SKU-0073,Dell_i7_16GB_2TB_12-14in,Dell,RAM Module,57.58,5.5,1.09,0.05995,27.98,48.6,Dell,Medium
SKU-0073,Dell_i7_16GB_2TB_12-14in,Dell,Storage (SSD/HDD),114.27,10.9,2.09,0.22780999999999998,44.68,39.1,Dell,Medium
SKU-0073,Dell_i7_16GB_2TB_12-14in,Dell,Keyboard/Chassis,147.11,14.0,2.71,0.3794,23.24,15.8,Dell,Medium
SKU-0073,Dell_i7_16GB_2TB_12-14in,Dell,Power Adapter,67.38,6.4,2.41,0.15424000000000002,17.18,25.5,Dell,Medium
SKU-0074,Lenovo_i3_8GB_256GB_14-16in,Lenovo,Motherboard,205.83,37.3,5.51,2.05523,39.31,19.1,Lenovo,Medium
SKU-0074,Lenovo_i3_8GB_256GB_14-16in,Lenovo,Display Panel,129.59,23.5,2.33,0.54755,80.73,62.3,Lenovo,Medium
SKU-0074,Lenovo_i3_8GB_256GB_14-16in,Lenovo,Battery,46.69,8.5,3.47,0.29495000000000005,10.32,22.1,Lenovo,Medium
SKU-0074,Lenovo_i3_8GB_256GB_14-16in,Lenovo,RAM Module,35.61,6.4,1.1,0.0704,14.53,40.8,Lenovo,Medium
SKU-0074,Lenovo_i3_8GB_256GB_14-16in,Lenovo,Storage (SSD/HDD),54.52,9.9,2.26,0.22374,23.17,42.5,Lenovo,Medium
SKU-0074,Lenovo_i3_8GB_256GB_14-16in,Lenovo,Keyboard/Chassis,70.85,12.8,3.21,0.41088,10.63,15.0,Lenovo,Medium
SKU-0074,Lenovo_i3_8GB_256GB_14-16in,Lenovo,Power Adapter,35.0,6.3,2.13,0.13419,7.6,21.7,Lenovo,Medium
SKU-0075,Dell_i5_4GB_256GB_14-16in,Dell,Motherboard,227.83,35.7,9.82,3.5057400000000003,46.71,20.5,Dell,Low
SKU-0075,Dell_i5_4GB_256GB_14-16in,Dell,Display Panel,134.26,21.0,2.16,0.4536,56.66,42.2,Dell,Low
SKU-0075,Dell_i5_4GB_256GB_14-16in,Dell,Battery,48.46,7.6,4.49,0.34124,8.97,18.5,Dell,Low
SKU-0075,Dell_i5_4GB_256GB_14-16in,Dell,RAM Module,37.29,5.8,0.98,0.056839999999999995,18.53,49.7,Dell,Low
SKU-0075,Dell_i5_4GB_256GB_14-16in,Dell,Storage (SSD/HDD),58.25,9.1,1.99,0.18109,20.04,34.4,Dell,Low
SKU-0075,Dell_i5_4GB_256GB_14-16in,Dell,Keyboard/Chassis,91.46,14.3,3.06,0.4375800000000001,13.08,14.3,Dell,Low
SKU-0075,Dell_i5_4GB_256GB_14-16in,Dell,Power Adapter,37.6,5.9,2.39,0.14101000000000002,10.53,28.0,Dell,Low
SKU-0076,Lenovo_i3_Unk_256GB_14-16in,Lenovo,Motherboard,173.84,31.5,11.55,3.63825,30.25,17.4,Lenovo,Medium
SKU-0076,Lenovo_i3_Unk_256GB_14-16in,Lenovo,Display Panel,119.55,21.6,2.32,0.50112,78.54,65.7,Lenovo,Medium
SKU-0076,Lenovo_i3_Unk_256GB_14-16in,Lenovo,Battery,42.04,7.6,4.19,0.31844,7.65,18.2,Lenovo,Medium
SKU-0076,Lenovo_i3_Unk_256GB_14-16in,Lenovo,RAM Module,32.07,5.8,0.94,0.05451999999999999,16.36,51.0,Lenovo,Medium
SKU-0076,Lenovo_i3_Unk_256GB_14-16in,Lenovo,Storage (SSD/HDD),53.58,9.7,1.77,0.17168999999999998,19.18,35.8,Lenovo,Medium
SKU-0076,Lenovo_i3_Unk_256GB_14-16in,Lenovo,Keyboard/Chassis,76.07,13.8,2.63,0.36294000000000004,12.02,15.8,Lenovo,Medium
SKU-0076,Lenovo_i3_Unk_256GB_14-16in,Lenovo,Power Adapter,33.3,6.0,2.21,0.1326,9.22,27.7,Lenovo,Medium
SKU-0077,Other/Unbranded_i5_Unk_512GB_14-16in,Other/Unbranded,Motherboard,242.13,34.3,4.41,1.51263,43.1,17.8,Other/Unbranded,Medium
SKU-0077,Other/Unbranded_i5_Unk_512GB_14-16in,Other/Unbranded,Display Panel,153.1,21.7,2.23,0.48391,106.4,69.5,Other/Unbranded,Medium
SKU-0077,Other/Unbranded_i5_Unk_512GB_14-16in,Other/Unbranded,Battery,58.39,8.3,3.95,0.32785000000000003,11.39,19.5,Other/Unbranded,Medium
SKU-0077,Other/Unbranded_i5_Unk_512GB_14-16in,Other/Unbranded,RAM Module,42.74,6.1,0.87,0.05307,19.32,45.2,Other/Unbranded,Medium
SKU-0077,Other/Unbranded_i5_Unk_512GB_14-16in,Other/Unbranded,Storage (SSD/HDD),77.35,11.0,2.18,0.2398,30.94,40.0,Other/Unbranded,Medium
SKU-0077,Other/Unbranded_i5_Unk_512GB_14-16in,Other/Unbranded,Keyboard/Chassis,94.07,13.3,2.7,0.35910000000000003,13.36,14.2,Other/Unbranded,Medium
SKU-0077,Other/Unbranded_i5_Unk_512GB_14-16in,Other/Unbranded,Power Adapter,44.51,6.3,2.14,0.13482,9.88,22.2,Other/Unbranded,Medium
SKU-0078,Other/Unbranded_i7_Unk_256GB_14-16in,Other/Unbranded,Motherboard,280.35,32.2,11.37,3.66114,57.75,20.6,Other/Unbranded,High
SKU-0078,Other/Unbranded_i7_Unk_256GB_14-16in,Other/Unbranded,Display Panel,193.62,22.3,2.54,0.56642,121.01,62.5,Other/Unbranded,High
SKU-0078,Other/Unbranded_i7_Unk_256GB_14-16in,Other/Unbranded,Battery,75.3,8.7,4.05,0.35234999999999994,15.06,20.0,Other/Unbranded,High
SKU-0078,Other/Unbranded_i7_Unk_256GB_14-16in,Other/Unbranded,RAM Module,50.86,5.8,0.99,0.05742,22.17,43.6,Other/Unbranded,High
SKU-0078,Other/Unbranded_i7_Unk_256GB_14-16in,Other/Unbranded,Storage (SSD/HDD),91.8,10.6,2.28,0.24167999999999998,33.42,36.4,Other/Unbranded,High
